unno,var,nameRID,ClassRID,CCodeRID,pgRID,LabRID,spRID,lqRID,eqRID,piRID,ppRID,MixRID,tiRID,tpRID,trRID,sptRID,catRID,sppRID,spbRID,splRID,colisRID,hinRID,qdt
3233,,"SELF-REACTIVE LIQUID TYPE C, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3234,,"SELF-REACTIVE SOLID TYPE C, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3235,,"SELF-REACTIVE LIQUID TYPE D, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3236,,"SELF-REACTIVE SOLID TYPE D, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3237,,"SELF-REACTIVE LIQUID TYPE E, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3238,,"SELF-REACTIVE SOLID TYPE E, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3239,,"SELF-REACTIVE LIQUID TYPE F, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3240,,"SELF-REACTIVE SOLID TYPE F, TEMPERATURE CONTROLLED",4.1,SR2,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3241,,"2-BROMO-2-NITROPROPANE-1,3-DIOL",4.1,SR1,III,4.1,638,5 kg,E1,P520 IBC08,PP22 B3,MP2,,,,,3,W1,,,CE11,40,
3242,,AZODICARBONAMIDE,4.1,SR1,II,4.1,215 638,1 kg,E0,P409,,MP2,T3,TP33,,,2,W1,,,CE10,40,
3243,,"SOLIDS CONTAINING TOXIC LIQUID, N.O.S.",6.1,T9,II,6.1,217 274 601,500 g,E4,P002 IBC02,PP9,MP10,T3 BK1 BK2,TP33,SGAH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE5,60,
3244,,"SOLIDS CONTAINING CORROSIVE LIQUID, N.O.S.",8,C10,II,8,218 274,1 kg,E2,P002 IBC05,PP9,MP10,T3 BK1 BK2,TP33,SGAV,,2,,VC1 VC2 AP7,,CE10,80,
3245,a,GENETICALLY MODIFIED MICROORGANISMS,9,M8,,9,219 637,0,E0,P904 IBC08,,MP6,,,,,2,,,CW13 CW17 CW18 CW26 CW28 CW31,,90,
3245,b,GENETICALLY MODIFIED ORGANISMS,9,M8,,9,219 637,0,E0,P904 IBC08,,MP6,,,,,2,,,CW13 CW17 CW18 CW26 CW28 CW31,,90,
3246,,METHANESULPHONYL CHLORIDE,6.1,TC1,I,6.1+8,354,0,E0,P602,,MP8 MP17,T20,TP2,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,668,
3247,,"SODIUM PEROXOBORATE, ANHYDROUS",5.1,O2,II,5.1,,1 kg,E2,P002 IBC08,B4,MP2,T3,TP33,SGAN,TU3,2,W11,,CW24,CE10,50,
3248,a,"MEDICINE, LIQUID, FLAMMABLE, TOXIC, N.O.S.",3,FT1,II,3+6.1,220 221 601,1 L,E2,P001,,MP19,,,L4BH,TU15,2,,,CW13 CW28,CE7,336,
3248,b,"MEDICINE, LIQUID, FLAMMABLE, TOXIC, N.O.S.",3,FT1,III,3+6.1,220 221 601,5 L,E1,P001 R001,,MP19,,,L4BH,TU15,3,,,CW13 CW28,CE4,36,
3249,a,"MEDICINE, SOLID, TOXIC, N.O.S.",6.1,T2,II,6.1,221 601,500 g,E4,P002,,MP10,T3,TP33,SGAH L4BH,TU15,2,,,CW13 CW28 CW31,CE9,60,
3249,b,"MEDICINE, SOLID, TOXIC, N.O.S.",6.1,T2,III,6.1,221 601,5 kg,E1,P002 LP02 R001,,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
3250,,"CHLOROACETIC ACID, MOLTEN",6.1,TC1,II,6.1+8,,0,E0,,,,T7,TP3 TP28,L4BH,TU15 TC4,0,,,CW13 CW31,,68,
3251,,ISOSORBIDE-5-MONONITRATE,4.1,SR1,III,4.1,226 638,5 kg,E0,P409,,MP2,,,,,3,W1,,,CE11,40,
3252,a,DIFLUOROMETHANE,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
3252,b,REFRIGERANT GAS R 32,2,2F,,2.1+13,662,0,E0,P200,,MP9,T50 (M),,PxBN(M),TU38 TE22 TA4 TT9 TM6,2,,,CW9 CW10 CW36,CE3,23,
3253,,DISODIUM TRIOXOSILICATE,8,C6,III,8,,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV,,3,,VC1 VC2 AP7,,CE11,80,
3254,,TRIBUTYLPHOSPHANE,4.2,S1,I,4.2,,0,E0,P400,,MP2,T21,TP2 TP7,,,0,W1,,,,333,
3255,,tert-BUTYL HYPOCHLORITE,4.2,SC1,,,,,,,,,,,CARRIAGE PROHIBITED,,,,,,,,
3256,,"ELEVATED TEMPERATURE LIQUID, FLAMMABLE, N.O.S.",3,F2,III,3,274 560,0,E0,P099 IBC99,,MP2,T3,TP3 TP29,LGAV,TU35,3,,,,CE4,30,"with flashpoint above 60°C, at or above its flashpoint"
3257,,"ELEVATED TEMPERATURE LIQUID, N.O.S.",9,M9,III,9,274 643 668,0,E0,P099 IBC99,,,T3,TP3 TP29,LGAV,TU35 TE6 TE14,3,,VC3,CW17 CW31,,99,"at or above 100°C and below its flashpoint (including molten metals, molten salts, etc.)"
3258,,"ELEVATED TEMPERATURE SOLID, N.O.S.",9,M10,III,9,274 643,0,E0,P099 IBC99,,,,,,,3,,VC3,CW31,,99,at or above 240°C
3259,a,"AMINES, SOLID, CORROSIVE, N.O.S.",8,C8,I,8,274,0,E0,P002 IBC07,,MP18,T6,TP33,S10AN L10BH,TU38 TE22,1,W10,,,,88,
3259,b,"POLYAMINES, SOLID, CORROSIVE, N.O.S.",8,C8,I,8,274,0,E0,P002 IBC07,,MP18,T6,TP33,S10AN L10BH,TU38 TE22,1,W10,,,,88,
3259,c,"AMINES, SOLID, CORROSIVE, N.O.S.",8,C8,II,8,274,1 kg,E2,P002 IBC08,B4,MP10,T3,TP33,SGAN L4BN,,2,W11,,,CE10,80,
3259,d,"POLYAMINES, SOLID, CORROSIVE, N.O.S.",8,C8,II,8,274,1 kg,E2,P002 IBC08,B4,MP10,T3,TP33,SGAN L4BN,,2,W11,,,CE10,80,
3259,e,"AMINES, SOLID, CORROSIVE, N.O.S.",8,C8,III,8,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV L4BN,,3,,VC1 VC2 AP7,,CE11,80,
3259,f,"POLYAMINES, SOLID, CORROSIVE, N.O.S.",8,C8,III,8,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV L4BN,,3,,VC1 VC2 AP7,,CE11,80,
3260,a,"CORROSIVE SOLID, ACIDIC, INORGANIC, N.O.S.",8,C2,I,8,274,0,E0,P002 IBC07,,MP18,T6,TP33,S10AN,,1,W10,,,,88,
3260,b,"CORROSIVE SOLID, ACIDIC, INORGANIC, N.O.S.",8,C2,II,8,274,1 kg,E2,P002 IBC08,B4,MP10,T3,TP33,SGAN,,2,W11,,,CE10,80,
3260,c,"CORROSIVE SOLID, ACIDIC, INORGANIC, N.O.S.",8,C2,III,8,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV,,3,,VC1 VC2 AP7,,CE11,80,
3261,a,"CORROSIVE SOLID, ACIDIC, ORGANIC, N.O.S.",8,C4,I,8,274,0,E0,P002 IBC07,,MP18,T6,TP33,S10AN L10BH,TU38 TE22,1,W10,,,,88,
3261,b,"CORROSIVE SOLID, ACIDIC, ORGANIC, N.O.S.",8,C4,II,8,274,1 kg,E2,P002 IBC08,B4,MP10,T3,TP33,SGAN L4BN,,2,W11,,,CE10,80,
3261,c,"CORROSIVE SOLID, ACIDIC, ORGANIC, N.O.S.",8,C4,III,8,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV L4BN,,3,,VC1 VC2 AP7,,CE11,80,
3262,a,"CORROSIVE SOLID, BASIC, INORGANIC, N.O.S.",8,C6,I,8,274,0,E0,P002 IBC07,,MP18,T6,TP33,S10AN L10BH,TU38 TE22,1,W10,,,,88,
3262,b,"CORROSIVE SOLID, BASIC, INORGANIC, N.O.S.",8,C6,II,8,274,1 kg,E2,P002 IBC08,B4,MP10,T3,TP33,SGAN L4BN,,2,W11,,,CE10,80,
3262,c,"CORROSIVE SOLID, BASIC, INORGANIC, N.O.S.",8,C6,III,8,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV L4BN,,3,,VC1 VC2 AP7,,CE11,80,
3263,a,"CORROSIVE SOLID, BASIC, ORGANIC, N.O.S.",8,C8,I,8,274,0,E0,P002 IBC07,,MP18,T6,TP33,S10AN L10BH,TU38 TE22,1,W10,,,,88,
3263,b,"CORROSIVE SOLID, BASIC, ORGANIC, N.O.S.",8,C8,II,8,274,1 kg,E2,P002 IBC08,B4,MP10,T3,TP33,SGAN L4BN,,2,W11,,,CE10,80,
3263,c,"CORROSIVE SOLID, BASIC, ORGANIC, N.O.S.",8,C8,III,8,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAV L4BN,,3,,VC1 VC2 AP7,,CE11,80,
3264,a,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.",8,C1,I,8,274,0,E0,P001,,MP8 MP17,T14,TP2 TP27,L10BH,TU38 TE22,1,,,,,88,
3264,b,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.",8,C1,II,8,274,1 L,E2,P001 IBC02,,MP15,T11,TP2 TP27,L4BN,TU42,2,,,,CE6,80,
3264,c,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S.",8,C1,III,8,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BN,TU42,3,W12,,,CE8,80,
3265,a,"CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S.",8,C3,I,8,274,0,E0,P001,,MP8 MP17,T14,TP2 TP27,L10BH,TU38 TE22,1,,,,,88,
3265,b,"CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S.",8,C3,II,8,274,1 L,E2,P001 IBC02,,MP15,T11,TP2 TP27,L4BN,,2,,,,CE6,80,
3265,c,"CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S.",8,C3,III,8,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BN,,3,W12,,,CE8,80,
3266,a,"CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S.",8,C5,I,8,274,0,E0,P001,,MP8 MP17,T14,TP2 TP27,L10BH,TU38 TE22,1,,,,,88,
3266,b,"CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S.",8,C5,II,8,274,1 L,E2,P001 IBC02,,MP15,T11,TP2 TP27,L4BN,TU42,2,,,,CE6,80,
3266,c,"CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S.",8,C5,III,8,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BN,TU42,3,W12,,,CE8,80,
3267,a,"CORROSIVE LIQUID, BASIC, ORGANIC, N.O.S.",8,C7,I,8,274,0,E0,P001,,MP8 MP17,T14,TP2 TP27,L10BH,TU38 TE22,1,,,,,88,
3267,b,"CORROSIVE LIQUID, BASIC, ORGANIC, N.O.S.",8,C7,II,8,274,1 L,E2,P001 IBC02,,MP15,T11,TP2 TP27,L4BN,,2,,,,CE6,80,
3267,c,"CORROSIVE LIQUID, BASIC, ORGANIC, N.O.S.",8,C7,III,8,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BN,,3,W12,,,CE8,80,
3268,,SAFETY DEVICES,9,M5,,9,280 289,0,E0,P902 LP902,,,,,,,4,,,,CE2,90,electrically initiated
3269,a,POLYESTER RESIN KIT,3,F3,II,3,236 340,5 L,See SP 340,P302 R001,,,,,,,2,,,,CE7,33,liquid base material
3269,b,POLYESTER RESIN KIT,3,F3,III,3,236 340,5 L,See SP 340,P302 R001,,,,,,,3,,,,CE4,33,liquid base material
3270,,NITROCELLULOSE MEMBRANE FILTERS,4.1,F1,II,4.1,237 286,1 kg,E2,P411,,MP11,,,,,2,W1,,,CE10,40,"with not more than 12.6% nitrogen, by dry mass"
3271,a,"ETHERS, N.O.S.",3,F1,II,3,274,1 L,E2,P001 IBC02 R001,,MP19,T7,TP1 TP8 TP28,LGBF,,2,,,,CE7,33,
3271,b,"ETHERS, N.O.S.",3,F1,III,3,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1 TP29,LGBF,,3,W12,,,CE4,30,
3272,a,"ESTERS, N.O.S.",3,F1,II,3,274 601,1 L,E2,P001 IBC02 R001,,MP19,T7,TP1 TP8 TP28,LGBF,,2,,,,CE7,33,
3272,b,"ESTERS, N.O.S.",3,F1,III,3,274 601,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1 TP29,LGBF,,3,W12,,,CE4,30,
3273,a,"NITRILES, FLAMMABLE, TOXIC, N.O.S.",3,FT1,I,3+6.1,274,0,E0,P001,,MP7 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28,,336,
3273,b,"NITRILES, FLAMMABLE, TOXIC, N.O.S.",3,FT1,II,3+6.1,274,1 L,E2,P001 IBC02,,MP19,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28,CE7,336,
3274,,"ALCOHOLATES SOLUTION, N.O.S.",3,FC,II,3+8,274,1 L,E2,P001 IBC02,,MP19,,,L4BH,,2,,,,CE7,338,in alcohol
3275,a,"NITRILES, TOXIC, FLAMMABLE, N.O.S.",6.1,TF1,I,6.1+3,274 315,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,663,
3275,b,"NITRILES, TOXIC, FLAMMABLE, N.O.S.",6.1,TF1,II,6.1+3,274,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,63,
3276,a,"NITRILES, LIQUID, TOXIC, N.O.S.",6.1,T1,I,6.1,274 315,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,66,
3276,b,"NITRILES, LIQUID, TOXIC, N.O.S.",6.1,T1,II,6.1,274,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
3276,c,"NITRILES, LIQUID, TOXIC, N.O.S.",6.1,T1,III,6.1,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
3277,,"CHLOROFORMATES, TOXIC, CORROSIVE, N.O.S.",6.1,TC1,II,6.1+8,274 561,100 mL,E4,P001 IBC02,,MP15,T8,TP2 TP28,L4BH,TU15,2,,,CW13 CW28 CW31,CE9,68,
3278,a,"ORGANOPHOSPHORUS COMPOUND, LIQUID, TOXIC, N.O.S.",6.1,T1,I,6.1,43 274 315,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,66,
3278,b,"ORGANOPHOSPHORUS COMPOUND, LIQUID, TOXIC, N.O.S.",6.1,T1,II,6.1,43 274,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
3278,c,"ORGANOPHOSPHORUS COMPOUND, LIQUID, TOXIC, N.O.S.",6.1,T1,III,6.1,43 274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
3279,a,"ORGANOPHOSPHORUS COMPOUND, TOXIC, FLAMMABLE, N.O.S.",6.1,TF1,I,6.1+3,43 274 315,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,663,
3279,b,"ORGANOPHOSPHORUS COMPOUND, TOXIC, FLAMMABLE, N.O.S.",6.1,TF1,II,6.1+3,43 274,100 mL,E4,P001,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,63,
3280,a,"ORGANOARSENIC COMPOUND, LIQUID, N.O.S.",6.1,T3,I,6.1,274 315,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,66,
3280,b,"ORGANOARSENIC COMPOUND, LIQUID, N.O.S.",6.1,T3,II,6.1,274,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
3280,c,"ORGANOARSENIC COMPOUND, LIQUID, N.O.S.",6.1,T3,III,6.1,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE11,60,
3281,a,"METAL CARBONYLS, LIQUID, N.O.S.",6.1,T3,I,6.1,274 315 562,0,E5,P601,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,66,
3281,b,"METAL CARBONYLS, LIQUID, N.O.S.",6.1,T3,II,6.1,274 562,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
3281,c,"METAL CARBONYLS, LIQUID, N.O.S.",6.1,T3,III,6.1,274 562,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
3282,a,"ORGANOMETALLIC COMPOUND, LIQUID, TOXIC, N.O.S.",6.1,T3,I,6.1,274 562,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,66,
3282,b,"ORGANOMETALLIC COMPOUND, LIQUID, TOXIC, N.O.S.",6.1,T3,II,6.1,274 562,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
3282,c,"ORGANOMETALLIC COMPOUND, LIQUID, TOXIC, N.O.S.",6.1,T3,III,6.1,274 562,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
3283,a,"SELENIUM COMPOUND, SOLID, N.O.S.",6.1,T5,I,6.1,274 563,0,E5,P002 IBC07,,MP18,T6,TP33,S10AH L10CH,TU14 TU15 TU38 TE21 TE22,1,W10,,CW13 CW28 CW31,,66,
3283,b,"SELENIUM COMPOUND, SOLID, N.O.S.",6.1,T5,II,6.1,274 563,500 g,E4,P002 IBC08,B4,MP10,T3,TP33,SGAH L4BH,TU15,2,W11,,CW13 CW28 CW31,CE9,60,
3283,c,"SELENIUM COMPOUND, SOLID, N.O.S.",6.1,T5,III,6.1,274 563,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
3284,a,"TELLURIUM COMPOUND, N.O.S.",6.1,T5,I,6.1,274,0,E5,P002 IBC07,,MP18,T6,TP33,S10AH L10CH,TU14 TU15 TU38 TE21 TE22,1,W10,,CW13 CW28 CW31,,66,
3284,b,"TELLURIUM COMPOUND, N.O.S.",6.1,T5,II,6.1,274,500 g,E4,P002 IBC08,B4,MP10,T3,TP33,SGAH L4BH,TU15,2,W11,,CW13 CW28 CW31,CE9,60,
3284,c,"TELLURIUM COMPOUND, N.O.S.",6.1,T5,III,6.1,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
3285,a,"VANADIUM COMPOUND, N.O.S.",6.1,T5,I,6.1,274 564,0,E5,P002 IBC07,,MP18,T6,TP33,S10AH L10CH,TU14 TU15 TU38 TE21 TE22,1,W10,,CW13 CW28 CW31,,66,
3285,b,"VANADIUM COMPOUND, N.O.S.",6.1,T5,II,6.1,274 564,500 g,E4,P002 IBC08,B4,MP10,T3,TP33,SGAH L4BH,TU15,2,W11,,CW13 CW28 CW31,CE9,60,
3285,c,"VANADIUM COMPOUND, N.O.S.",6.1,T5,III,6.1,274 564,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
3286,a,"FLAMMABLE LIQUID, TOXIC, CORROSIVE, N.O.S.",3,FTC,I,3+6.1+8,274,0,E0,P001,,MP7 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28,,368,
3286,b,"FLAMMABLE LIQUID, TOXIC, CORROSIVE, N.O.S.",3,FTC,II,3+6.1+8,274,1 L,E2,P001 IBC02,,MP19,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28,CE7,368,
3287,a,"TOXIC LIQUID, INORGANIC, N.O.S.",6.1,T4,I,6.1,274 315,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,66,
3287,b,"TOXIC LIQUID, INORGANIC, N.O.S.",6.1,T4,II,6.1,274,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,60,
3287,c,"TOXIC LIQUID, INORGANIC, N.O.S.",6.1,T4,III,6.1,274,5 L,E1,P001 IBC03 LP01 R001,,MP19,T7,TP1 TP28,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,
3288,a,"TOXIC SOLID, INORGANIC, N.O.S.",6.1,T5,I,6.1,274,0,E5,P002 IBC07,,MP18,T6,TP33,S10AH L10CH,TU14 TU15 TU38 TE21 TE22,1,W10,,CW13 CW28 CW31,,66,
3288,b,"TOXIC SOLID, INORGANIC, N.O.S.",6.1,T5,II,6.1,274,500 g,E4,P002 IBC08,B4,MP10,T3,TP33,SGAH L4BH,TU15,2,W11,,CW13 CW28 CW31,CE9,60,
3288,c,"TOXIC SOLID, INORGANIC, N.O.S.",6.1,T5,III,6.1,274,5 kg,E1,P002 IBC08 LP02 R001,B3,MP10,T1,TP33,SGAH L4BH,TU15,2,,VC1 VC2 AP7,CW13 CW28 CW31,CE11,60,
3289,a,"TOXIC LIQUID, CORROSIVE, INORGANIC, N.O.S.",6.1,TC3,I,6.1+8,274 315,0,E5,P001,,MP8 MP17,T14,TP2 TP27,L10CH,TU14 TU15 TU38 TE21 TE22,1,,,CW13 CW28 CW31,,668,
3289,b,"TOXIC LIQUID, CORROSIVE, INORGANIC, N.O.S.",6.1,TC3,II,6.1+8,274,100 mL,E4,P001 IBC02,,MP15,T11,TP2 TP27,L4BH,TU15,2,,,CW13 CW28 CW31,CE5,68,
3290,a,"TOXIC SOLID, CORROSIVE, INORGANIC, N.O.S.",6.1,TC4,I,6.1+8,274,0,E5,P002 IBC05,,MP18,T6,TP33,S10AH L10CH,TU15 TU38 TE22,1,W10,,CW13 CW28 CW31,,668,
3290,b,"TOXIC SOLID, CORROSIVE, INORGANIC, N.O.S.",6.1,TC4,II,6.1+8,274,500 g,E4,P002 IBC06,,MP10,T3,TP33,SGAH L4BH,TU15,2,W11,,CW13 CW28 CW31,CE5,68,
3291,a,"CLINICAL WASTE, UNSPECIFIED, N.O.S.",6.2,I3,,6.2,565,0,E0,P621 IBC620 LP621,,MP6,BK2,,,,2,W9,VC3,CW13 CW18 CW28,CE14,606,
3291,b,"(BIO) MEDICAL WASTE, N.O.S.",6.2,I3,,6.2,565,0,E0,P621 IBC620 LP621,,MP6,BK2,,,,2,W9,VC3,CW13 CW18 CW28,CE14,606,
3291,c,"REGULATED MEDICAL WASTE, N.O.S.",6.2,I3,,6.2,565,0,E0,P621 IBC620 LP621,,MP6,BK2,,,,2,W9,VC3,CW13 CW18 CW28,CE14,606,
3292,a,"BATTERIES, CONTAINING SODIUM",4.3,W3,,4.3,239 295,0,E0,P408,,,,,,,2,W1,,CW23,CE2,423,
3292,b,"CELLS, CONTAINING SODIUM",4.3,W3,,4.3,239 295,0,E0,P408,,,,,,,2,W1,,CW23,CE2,423,
3293,,"HYDRAZINE, AQUEOUS SOLUTION",6.1,T4,III,6.1,566,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1,L4BH,TU15,2,W12,,CW13 CW28 CW31,CE8,60,"with not more than 37% hydrazine, by mass"
3294,,"HYDROGEN CYANIDE, SOLUTION IN ALCOHOL",6.1,TF1,I,6.1+3,610,0,E0,P601,,MP8 MP17,T14,TP2,L15DH(+),TU14 TU15 TU38 TE21 TE22 TE25,0,,,CW13 CW28 CW31,,663,with not more than 45% hydrogen cyanide
3295,a,"HYDROCARBONS, LIQUID, N.O.S.",3,F1,I,3,,500 mL,E3,P001,,MP7 MP17,T11,TP1 TP8 TP28,L4BN,,1,,,,,33,
3295,b,"HYDROCARBONS, LIQUID, N.O.S.",3,F1,II,3,640C/D,1 L,E2,P001 IBC02* R001*,,MP19,T7,TP1 TP8 TP28,L1.5BN/LGBF,,2,,,,CE7,33,
3295,c,"HYDROCARBONS, LIQUID, N.O.S.",3,F1,III,3,,5 L,E1,P001 IBC03 LP01 R001,,MP19,T4,TP1 TP29,LGBF,,3,W12,,,CE4,30,
3296,a,HEPTAFLUOROPROPANE,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
3296,b,REFRIGERANT GAS R 227,2,2A,,2.2+13,662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,
3297,,ETHYLENE OXIDE AND CHLOROTETRAFLUOROETHANE MIXTURE,2,2A,,2.2+13,392 662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,with not more than 8.8% ethylene oxide
3298,,ETHYLENE OXIDE AND PENTAFLUOROETHANE MIXTURE,2,2A,,2.2+13,392 662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,with not more than 7.9% ethylene oxide
3299,,ETHYLENE OXIDE AND TETRAFLUOROETHANE MIXTURE,2,2A,,2.2+13,392 662,120 mL,E1,P200,,MP9,T50 (M),,PxBN(M),TA4 TT9 TM6,3,,,CW9 CW10 CW36,CE3,20,with not more than 5.6% ethylene oxide
3300,,ETHYLENE OXIDE AND CARBON DIOXIDE MIXTURE,2,2TF,,2.3+2.1+13,,0,E0,P200,,MP9,(M),,PxBH(M),TU38 TE22 TE25 TA4 TT9 TM6,1,,,CW9 CW10 CW36,,263,with more than 87% ethylene oxide
3301,a,"CORROSIVE LIQUID, SELF-HEATING, N.O.S.",8,CS1,I,8+4.2,274,0,E0,P001,,MP8 MP17,,,L10BH,TU38 TE22,1,,,,,884,
