UNNO,VARIANT,STANDARD,TYPE,COUNTRY,CODE,HASFLASHPOINTLOWER,FLASHPOINTLOWER,HASFLASHPOINTUPPER,FLASHPOINTUPPER
1402,a,IMO,PSA,SG,2,1,60.1,0,0
1040,b,IMO,PSA,SG,2,0,0,1,-26.1
1040,b,IMO,PSA,SG,2,1,-26.0,1,22.9
1040,b,IMO,PSA,SG,2,1,23.0,1,60.0
1040,b,IMO,PSA,SG,2,1,60.1,0,0
2504,,IMO,PSA,SG,3,0,0,1,22.9
2504,,IMO,PSA,SG,3,1,23.0,1,60.0
2504,,IMO,PSA,SG,3,1,60.1,0,0
1202,b,IMO,PSA,SG,2S,1,23,1,60
1602,c,IMO,PSA,SG,2,0,0,1,-26.1
1602,c,IMO,PSA,SG,2,1,-26.0,1,22.9
1602,c,IMO,PSA,SG,2,1,23.0,1,60.0
1602,c,IMO,PSA,SG,2,1,60.1,0,0
1062,,IMO,PSA,SG,2,0,0,1,-26.1
1062,,IMO,PSA,SG,2,1,-26.0,1,22.9
1062,,IMO,PSA,SG,2,1,23.0,1,60.0
1062,,IMO,PSA,SG,2,1,60.1,0,0
3079,,IMO,PSA,SG,2,0,0,1,-26.1
3079,,IMO,PSA,SG,2,1,-26.0,1,22.9
3079,,IMO,PSA,SG,2,1,23.0,1,60.0
3079,,IMO,PSA,SG,2,1,60.1,0,0
1308,b,IMO,PSA,SG,2S,1,-26,1,22.9
2795,b,IMO,PSA,SG,3,0,0,1,22.9
2795,b,IMO,PSA,SG,3,1,23.0,1,60.0
2795,b,IMO,PSA,SG,3,1,60.1,0,0
219,f,IMO,PSA,SG,1,0,0,0,0
2782,a,IMO,PSA,SG,2,1,-26,1,22.9
3449,,IMO,PSA,SG,2,0,0,1,-26.1
3449,,IMO,PSA,SG,2,1,-26.0,1,22.9
3449,,IMO,PSA,SG,2,1,23.0,1,60.0
3449,,IMO,PSA,SG,2,1,60.1,0,0
3347,b,IMO,PSA,SG,2,1,23,1,60
1992,b,IMO,PSA,SG,2,1,-26,1,22.9
1621,,IMO,PSA,SG,2S,0,0,1,-26.1
1621,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1621,,IMO,PSA,SG,2S,1,23.0,1,60.0
1621,,IMO,PSA,SG,2S,1,60.1,0,0
1274,a,IMO,PSA,SG,2S,1,-26,1,22.9
3133,b,IMO,PSA,SG,1D,0,0,1,-26.1
3133,b,IMO,PSA,SG,1D,1,-26.0,0,0
3281,a,IMO,PSA,SG,2,0,0,1,-26.1
3281,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3281,a,IMO,PSA,SG,2,1,23.0,1,60.0
3281,a,IMO,PSA,SG,2,1,60.1,0,0
60,a,IMO,PSA,SG,1,0,0,0,0
2045,b,IMO,PSA,SG,2S,1,-26,1,22.9
1231,,IMO,PSA,SG,2S,1,-26,1,22.9
3335,,IMO,PSA,SG,3,0,0,1,22.9
3335,,IMO,PSA,SG,3,1,23.0,1,60.0
3335,,IMO,PSA,SG,3,1,60.1,0,0
2707,b,IMO,PSA,SG,2S,1,23,1,60
2900,,IMO,PSA,SG,2,0,0,1,-26.1
2900,,IMO,PSA,SG,2,1,-26.0,1,22.9
2900,,IMO,PSA,SG,2,1,23.0,1,60.0
2900,,IMO,PSA,SG,2,1,60.1,0,0
3399,a,IMO,PSA,SG,1D,0,0,1,-26.1
3399,a,IMO,PSA,SG,1D,1,-26.0,0,0
3121,b,IMO,PSA,SG,1D,0,0,1,-26.1
3121,b,IMO,PSA,SG,1D,1,-26.0,0,0
2488,,IMO,PSA,SG,2,1,23,1,60
1193,a,IMO,PSA,SG,2S,1,-26,1,22.9
137,,IMO,PSA,SG,1,0,0,0,0
2057,a,IMO,PSA,SG,2S,1,-26,1,22.9
1386,b,IMO,PSA,SG,3,0,0,1,22.9
1386,b,IMO,PSA,SG,3,1,23.0,1,60.0
1386,b,IMO,PSA,SG,3,1,60.1,0,0
1477,b,IMO,PSA,SG,1D,0,0,1,-26.1
1477,b,IMO,PSA,SG,1D,1,-26.0,0,0
1789,b,IMO,PSA,SG,2S,0,0,1,-26.1
1789,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
1789,b,IMO,PSA,SG,2S,1,23.0,1,60.0
1789,b,IMO,PSA,SG,2S,1,60.1,0,0
2557,b,IMO,PSA,SG,2,0,0,1,-26.1
2557,b,IMO,PSA,SG,2,1,-26.0,1,22.9
2557,b,IMO,PSA,SG,2,1,23.0,1,60.0
2557,b,IMO,PSA,SG,2,1,60.1,0,0
1963,,IMO,PSA,SG,3,0,0,1,22.9
1963,,IMO,PSA,SG,3,1,23.0,1,60.0
1963,,IMO,PSA,SG,3,1,60.1,0,0
3221,a,IMO,PSA,SG,2,0,0,1,-26.1
3221,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3221,a,IMO,PSA,SG,2,1,23.0,1,60.0
3221,a,IMO,PSA,SG,2,1,60.1,0,0
3026,c,IMO,PSA,SG,3,0,0,1,22.9
3026,c,IMO,PSA,SG,3,1,23.0,1,60.0
3026,c,IMO,PSA,SG,3,1,60.1,0,0
3026,c,IMO,PSA,SG,3,1,60.1,0,0
2303,,IMO,PSA,SG,3,1,23,1,60
2780,a,IMO,PSA,SG,2,1,-26,1,22.9
1570,,IMO,PSA,SG,2,0,0,1,-26.1
1570,,IMO,PSA,SG,2,1,-26.0,1,22.9
1570,,IMO,PSA,SG,2,1,23.0,1,60.0
1570,,IMO,PSA,SG,2,1,60.1,0,0
1010,a,IMO,PSA,SG,2S,0,0,1,-26.1
1010,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
1010,a,IMO,PSA,SG,2S,1,23.0,1,60.0
1010,a,IMO,PSA,SG,2S,1,60.1,0,0
3174,,IMO,PSA,SG,2,0,0,1,-26.1
3174,,IMO,PSA,SG,2,1,-26.0,1,22.9
3174,,IMO,PSA,SG,2,1,23.0,1,60.0
3174,,IMO,PSA,SG,2,1,60.1,0,0
335,,IMO,PSA,SG,2,0,0,1,-26.1
335,,IMO,PSA,SG,2,1,-26.0,1,22.9
335,,IMO,PSA,SG,2,1,23.0,1,60.0
335,,IMO,PSA,SG,2,1,60.1,0,0
209,f,IMO,PSA,SG,1,0,0,0,0
2741,,IMO,PSA,SG,3,0,0,1,22.9
2741,,IMO,PSA,SG,3,1,23.0,1,60.0
2741,,IMO,PSA,SG,3,1,60.1,0,0
2234,,IMO,PSA,SG,3,1,23,1,60
1153,a,IMO,PSA,SG,2S,1,-26,1,22.9
3381,,IMO,PSA,SG,2,0,0,1,-26.1
3381,,IMO,PSA,SG,2,1,-26.0,1,22.9
3381,,IMO,PSA,SG,2,1,23.0,1,60.0
3381,,IMO,PSA,SG,2,1,60.1,0,0
2611,,IMO,PSA,SG,3,0,0,1,22.9
2611,,IMO,PSA,SG,3,1,23.0,1,60.0
2611,,IMO,PSA,SG,3,1,60.1,0,0
1783,a,IMO,PSA,SG,3,0,0,1,22.9
1783,a,IMO,PSA,SG,3,1,23.0,1,60.0
1783,a,IMO,PSA,SG,3,1,60.1,0,0
2645,,IMO,PSA,SG,2,0,0,1,-26.1
2645,,IMO,PSA,SG,2,1,-26.0,1,22.9
2645,,IMO,PSA,SG,2,1,23.0,1,60.0
2645,,IMO,PSA,SG,2,1,60.1,0,0
3406,b,IMO,PSA,SG,2,0,0,1,-26.1
3406,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3406,b,IMO,PSA,SG,2,1,23.0,1,60.0
3406,b,IMO,PSA,SG,2,1,60.1,0,0
2008,c,IMO,PSA,SG,2S,0,0,1,-26.1
2008,c,IMO,PSA,SG,2S,1,-26.0,1,22.9
2008,c,IMO,PSA,SG,2S,1,23.0,1,60.0
2008,c,IMO,PSA,SG,2S,1,60.1,0,0
2008,c,IMO,PSA,SG,2S,1,60.1,0,0
3386,,IMO,PSA,SG,2,0,0,1,-26.1
3386,,IMO,PSA,SG,2,1,-26.0,1,22.9
3386,,IMO,PSA,SG,2,1,23.0,1,60.0
3386,,IMO,PSA,SG,2,1,60.1,0,0
219,d,IMO,PSA,SG,1,0,0,0,0
1099,,IMO,PSA,SG,2,1,-26,1,22.9
3228,,IMO,PSA,SG,2,0,0,1,-26.1
3228,,IMO,PSA,SG,2,1,-26.0,1,22.9
3228,,IMO,PSA,SG,2,1,23.0,1,60.0
3228,,IMO,PSA,SG,2,1,60.1,0,0
1044,,IMO,PSA,SG,3,0,0,1,22.9
1044,,IMO,PSA,SG,3,1,23.0,1,60.0
1044,,IMO,PSA,SG,3,1,60.1,0,0
1018,a,IMO,PSA,SG,3,0,0,1,22.9
1018,a,IMO,PSA,SG,3,1,23.0,1,60.0
1018,a,IMO,PSA,SG,3,1,60.1,0,0
3152,a,IMO,PSA,SG,2S,0,0,1,-26.1
3152,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
3152,a,IMO,PSA,SG,2S,1,23.0,1,60.0
3152,a,IMO,PSA,SG,2S,1,60.1,0,0
3267,b,IMO,PSA,SG,2S,1,60.1,0,0
3267,b,IMO,PSA,SG,2S,0,0,1,-26.1
3267,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
3267,b,IMO,PSA,SG,2S,1,23.0,1,60.0
3267,b,IMO,PSA,SG,2S,1,60.1,0,0
2006,,IMO,PSA,SG,2,0,0,1,-26.1
2006,,IMO,PSA,SG,2,1,-26.0,1,22.9
2006,,IMO,PSA,SG,2,1,23.0,1,60.0
2006,,IMO,PSA,SG,2,1,60.1,0,0
489,d,IMO,PSA,SG,1,0,0,0,0
2401,,IMO,PSA,SG,2,0,0,1,-26.1
2401,,IMO,PSA,SG,2,1,-26.0,1,22.9
2401,,IMO,PSA,SG,2,1,23.0,1,60.0
2401,,IMO,PSA,SG,2,1,60.1,0,0
3316,b,IMO,PSA,SG,2,0,0,1,-26.1
3316,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3316,b,IMO,PSA,SG,2,1,23.0,1,60.0
3316,b,IMO,PSA,SG,2,1,60.1,0,0
1549,,IMO,PSA,SG,3,0,0,1,22.9
1549,,IMO,PSA,SG,3,1,23.0,1,60.0
1549,,IMO,PSA,SG,3,1,60.1,0,0
1196,,IMO,PSA,SG,2,1,-26,1,22.9
1131,,IMO,PSA,SG,1D,0,0,1,-26.1
1913,,IMO,PSA,SG,3,0,0,1,22.9
1913,,IMO,PSA,SG,3,1,23.0,1,60.0
1913,,IMO,PSA,SG,3,1,60.1,0,0
3087,a,IMO,PSA,SG,1D,0,0,1,-26.1
3087,a,IMO,PSA,SG,1D,1,-26.0,0,0
2758,a,IMO,PSA,SG,2,1,-26,1,22.9
222,a,IMO,PSA,SG,1,0,0,0,0
3181,a,IMO,PSA,SG,2,0,0,1,-26.1
3181,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3181,a,IMO,PSA,SG,2,1,23.0,1,60.0
3181,a,IMO,PSA,SG,2,1,60.1,0,0
3181,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
3181,a,IMO,PSA,SG,2S,1,23.0,1,60.0
3181,a,IMO,PSA,SG,2S,1,60.1,0,0
2202,,IMO,PSA,SG,2,0,0,1,-26.1
2202,,IMO,PSA,SG,2,1,-26.0,1,22.9
2202,,IMO,PSA,SG,2,1,23.0,1,60.0
2202,,IMO,PSA,SG,2,1,60.1,0,0
2904,a,IMO,PSA,SG,3,0,0,1,22.9
2904,a,IMO,PSA,SG,3,1,23.0,1,60.0
2904,a,IMO,PSA,SG,3,1,60.1,0,0
3292,a,IMO,PSA,SG,2,0,0,1,-26.1
3292,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3292,a,IMO,PSA,SG,2,1,23.0,1,60.0
3292,a,IMO,PSA,SG,2,1,60.1,0,0
3151,b,IMO,PSA,SG,2S,0,0,1,-26.1
3151,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
3151,b,IMO,PSA,SG,2S,1,23.0,1,60.0
3151,b,IMO,PSA,SG,2S,1,60.1,0,0
2721,,IMO,PSA,SG,2,0,0,1,-26.1
2721,,IMO,PSA,SG,2,1,-26.0,1,22.9
2721,,IMO,PSA,SG,2,1,23.0,1,60.0
2721,,IMO,PSA,SG,2,1,60.1,0,0
2601,,IMO,PSA,SG,1S,0,0,1,-26.1
2601,,IMO,PSA,SG,1S,1,-26.0,0,0
2409,,IMO,PSA,SG,2S,1,-26,1,22.9
2801,a,IMO,PSA,SG,2,0,0,1,-26.1
2801,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2801,a,IMO,PSA,SG,2,1,23.0,1,60.0
2801,a,IMO,PSA,SG,2,1,60.1,0,0
1631,,IMO,PSA,SG,3,0,0,1,22.9
1631,,IMO,PSA,SG,3,1,23.0,1,60.0
1631,,IMO,PSA,SG,3,1,60.1,0,0
1028,b,IMO,PSA,SG,3,0,0,1,22.9
1028,b,IMO,PSA,SG,3,1,23.0,1,60.0
1028,b,IMO,PSA,SG,3,1,60.1,0,0
1057,b,IMO,PSA,SG,2,0,0,1,-26.1
1057,b,IMO,PSA,SG,2,1,-26.0,1,22.9
1057,b,IMO,PSA,SG,2,1,23.0,1,60.0
1057,b,IMO,PSA,SG,2,1,60.1,0,0
1778,,IMO,PSA,SG,2S,0,0,1,-26.1
1778,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1778,,IMO,PSA,SG,2S,1,23.0,1,60.0
1778,,IMO,PSA,SG,2S,1,60.1,0,0
326,,IMO,PSA,SG,1,0,0,0,0
1512,,IMO,PSA,SG,1,0,0,0,0
2535,a,IMO,PSA,SG,2S,1,-26,1,22.9
1835,a,IMO,PSA,SG,3,0,0,1,22.9
1835,a,IMO,PSA,SG,3,1,23.0,1,60.0
1835,a,IMO,PSA,SG,3,1,60.1,0,0
3140,a,IMO,PSA,SG,2,0,0,1,-26.1
3140,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3140,a,IMO,PSA,SG,2,1,23.0,1,60.0
3140,a,IMO,PSA,SG,2,1,60.1,0,0
2793,a,IMO,PSA,SG,2,0,0,1,-26.1
2793,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2793,a,IMO,PSA,SG,2,1,23.0,1,60.0
2793,a,IMO,PSA,SG,2,1,60.1,0,0
3388,,IMO,PSA,SG,2,0,0,1,-26.1
3388,,IMO,PSA,SG,2,1,-26.0,1,22.9
3388,,IMO,PSA,SG,2,1,23.0,1,60.0
3388,,IMO,PSA,SG,2,1,60.1,0,0
1330,,IMO,PSA,SG,3,0,0,1,22.9
1330,,IMO,PSA,SG,3,1,23.0,1,60.0
1330,,IMO,PSA,SG,3,1,60.1,0,0
1297,b,IMO,PSA,SG,2S,1,-26,1,22.9
3164,a,IMO,PSA,SG,3,0,0,1,22.9
3164,a,IMO,PSA,SG,3,1,23.0,1,60.0
3164,a,IMO,PSA,SG,3,1,60.1,0,0
1360,,IMO,PSA,SG,2,0,0,1,-26.1
1360,,IMO,PSA,SG,2,1,-26.0,1,22.9
1360,,IMO,PSA,SG,2,1,23.0,1,60.0
1360,,IMO,PSA,SG,2,1,60.1,0,0
1251,,IMO,PSA,SG,2,0,0,1,-26.1
1251,,IMO,PSA,SG,2,1,-26.0,1,22.9
1251,,IMO,PSA,SG,2,1,23.0,1,60.0
1251,,IMO,PSA,SG,2,1,60.1,0,0
3165,,IMO,PSA,SG,2,1,-26,1,22.9
3466,a,IMO,PSA,SG,2,0,0,1,-26.1
3466,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3466,a,IMO,PSA,SG,2,1,23.0,1,60.0
3466,a,IMO,PSA,SG,2,1,60.1,0,0
2642,,IMO,PSA,SG,2,0,0,1,-26.1
2642,,IMO,PSA,SG,2,1,-26.0,1,22.9
2642,,IMO,PSA,SG,2,1,23.0,1,60.0
2642,,IMO,PSA,SG,2,1,60.1,0,0
3264,b,IMO,PSA,SG,2S,0,0,1,-26.1
3264,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
3264,b,IMO,PSA,SG,2S,1,23.0,1,60.0
3264,b,IMO,PSA,SG,2S,1,60.1,0,0
3264,b,IMO,PSA,SG,2S,1,60.1,0,0
2502,,IMO,PSA,SG,2,0,0,1,-26.1
2502,,IMO,PSA,SG,2,1,-26.0,1,22.9
2502,,IMO,PSA,SG,2,1,23.0,1,60.0
2502,,IMO,PSA,SG,2,1,60.1,0,0
1409,a,IMO,PSA,SG,2,0,0,1,-26.1
1409,a,IMO,PSA,SG,2,1,-26.0,1,22.9
1409,a,IMO,PSA,SG,2,1,23.0,1,60.0
1409,a,IMO,PSA,SG,2,1,60.1,0,0
2473,,IMO,PSA,SG,2S,0,0,1,-26.1
2473,,IMO,PSA,SG,2S,1,-26.0,1,22.9
2473,,IMO,PSA,SG,2S,1,23.0,1,60.0
2473,,IMO,PSA,SG,2S,1,60.1,0,0
220,b,IMO,PSA,SG,1,0,0,0,0
2011,,IMO,PSA,SG,2,0,0,1,-26.1
2011,,IMO,PSA,SG,2,1,-26.0,1,22.9
2011,,IMO,PSA,SG,2,1,23.0,1,60.0
2011,,IMO,PSA,SG,2,1,60.1,0,0
2275,,IMO,PSA,SG,3,1,23,1,60
2037,j,IMO,PSA,SG,2S,0,0,1,-26.1
2037,j,IMO,PSA,SG,2S,1,-26.0,1,22.9
2037,j,IMO,PSA,SG,2S,1,23.0,1,60.0
2037,j,IMO,PSA,SG,2S,1,60.1,0,0
1792,,IMO,PSA,SG,2,0,0,1,-26.1
1792,,IMO,PSA,SG,2,1,-26.0,1,22.9
1792,,IMO,PSA,SG,2,1,23.0,1,60.0
1792,,IMO,PSA,SG,2,1,60.1,0,0
1405,b,IMO,PSA,SG,2S,0,0,1,-26.1
1405,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
1405,b,IMO,PSA,SG,2S,1,23.0,1,60.0
1405,b,IMO,PSA,SG,2S,1,60.1,0,0
1851,a,IMO,PSA,SG,2,0,0,1,-26.1
1851,a,IMO,PSA,SG,2,1,-26.0,1,22.9
1851,a,IMO,PSA,SG,2,1,23.0,1,60.0
1851,a,IMO,PSA,SG,2,1,60.1,0,0
2302,,IMO,PSA,SG,3,1,23,1,60
1613,a,IMO,PSA,SG,2,0,0,1,-26.1
1613,a,IMO,PSA,SG,2,1,-26.0,1,22.9
1613,a,IMO,PSA,SG,2,1,23.0,1,60.0
1613,a,IMO,PSA,SG,2,1,60.1,0,0
2811,b,IMO,PSA,SG,3,0,0,1,22.9
2811,b,IMO,PSA,SG,3,1,23.0,1,60.0
2811,b,IMO,PSA,SG,3,1,60.1,0,0
2811,b,IMO,PSA,SG,3,1,60.1,0,0
3329,a,IMO,PSA,SG,2,0,0,1,-26.1
3329,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3329,a,IMO,PSA,SG,2,1,23.0,1,60.0
3329,a,IMO,PSA,SG,2,1,60.1,0,0
3400,a,IMO,PSA,SG,2,0,0,1,-26.1
3400,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3400,a,IMO,PSA,SG,2,1,23.0,1,60.0
3400,a,IMO,PSA,SG,2,1,60.1,0,0
1581,,IMO,PSA,SG,2,0,0,1,-26.1
1581,,IMO,PSA,SG,2,1,-26.0,1,22.9
1581,,IMO,PSA,SG,2,1,23.0,1,60.0
1581,,IMO,PSA,SG,2,1,60.1,0,0
3347,a,IMO,PSA,SG,2,1,23,1,60
2969,a,IMO,PSA,SG,3,0,0,1,22.9
2969,a,IMO,PSA,SG,3,1,23.0,1,60.0
2969,a,IMO,PSA,SG,3,1,60.1,0,0
461,,IMO,PSA,SG,1,0,0,0,0
362,,IMO,PSA,SG,2,0,0,1,-26.1
362,,IMO,PSA,SG,2,1,-26.0,1,22.9
362,,IMO,PSA,SG,2,1,23.0,1,60.0
362,,IMO,PSA,SG,2,1,60.1,0,0
2380,,IMO,PSA,SG,2S,1,-26,1,22.9
1830,a,IMO,PSA,SG,2S,0,0,1,-26.1
1830,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
1830,a,IMO,PSA,SG,2S,1,23.0,1,60.0
1830,a,IMO,PSA,SG,2S,1,60.1,0,0
1655,e,IMO,PSA,SG,3,0,0,1,22.9
1655,e,IMO,PSA,SG,3,1,23.0,1,60.0
1655,e,IMO,PSA,SG,3,1,60.1,0,0
1655,e,IMO,PSA,SG,3,1,60.1,0,0
192,,IMO,PSA,SG,1,0,0,0,0
1474,,IMO,PSA,SG,3,0,0,1,22.9
1474,,IMO,PSA,SG,3,1,23.0,1,60.0
1474,,IMO,PSA,SG,3,1,60.1,0,0
2623,,IMO,PSA,SG,2,0,0,1,-26.1
2623,,IMO,PSA,SG,2,1,-26.0,1,22.9
2623,,IMO,PSA,SG,2,1,23.0,1,60.0
2623,,IMO,PSA,SG,2,1,60.1,0,0
2008,b,IMO,PSA,SG,2S,0,0,1,-26.1
2008,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
2008,b,IMO,PSA,SG,2S,1,23.0,1,60.0
2008,b,IMO,PSA,SG,2S,1,60.1,0,0
2008,b,IMO,PSA,SG,2S,1,60.1,0,0
2764,b,IMO,PSA,SG,2,1,-26,1,22.9
2348,,IMO,PSA,SG,2S,1,23,1,60
1841,,IMO,PSA,SG,3,0,0,1,22.9
1841,,IMO,PSA,SG,3,1,23.0,1,60.0
1841,,IMO,PSA,SG,3,1,60.1,0,0
2337,,IMO,PSA,SG,2,0,0,1,-26.1
2337,,IMO,PSA,SG,2,1,-26.0,1,22.9
2337,,IMO,PSA,SG,2,1,23.0,1,60.0
2337,,IMO,PSA,SG,2,1,60.1,0,0
2920,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
2920,b,IMO,PSA,SG,2S,1,23.0,1,60.0
2735,c,IMO,PSA,SG,2S,0,0,1,-26.1
2735,c,IMO,PSA,SG,2S,1,-26.0,1,22.9
2735,c,IMO,PSA,SG,2S,1,23.0,1,60.0
2735,c,IMO,PSA,SG,2S,1,60.1,0,0
2735,c,IMO,PSA,SG,2S,1,60.1,0,0
3397,a,IMO,PSA,SG,1D,0,0,1,-26.1
3397,a,IMO,PSA,SG,1D,1,-26.0,0,0
266,f,IMO,PSA,SG,1,0,0,0,0
285,,IMO,PSA,SG,1,0,0,0,0
154,f,IMO,PSA,SG,1,0,0,0,0
3103,a,IMO,PSA,SG,2,0,0,1,-26.1
3103,a,IMO,PSA,SG,2,1,-26.0,1,22.9
3103,a,IMO,PSA,SG,2,1,23.0,1,60.0
3103,a,IMO,PSA,SG,2,1,60.1,0,0
2811,a,IMO,PSA,SG,2,0,0,1,-26.1
2811,a,IMO,PSA,SG,2,1,-26.0,1,22.9
2811,a,IMO,PSA,SG,2,1,23.0,1,60.0
2811,a,IMO,PSA,SG,2,1,60.1,0,0
1957,,IMO,PSA,SG,2S,0,0,1,-26.1
1957,,IMO,PSA,SG,2S,1,-26.0,1,22.9
1957,,IMO,PSA,SG,2S,1,23.0,1,60.0
1957,,IMO,PSA,SG,2S,1,60.1,0,0
1978,,IMO,PSA,SG,1S,0,0,1,-26.1
1978,,IMO,PSA,SG,1S,1,-26.0,0,0
1660,,IMO,PSA,SG,2,0,0,1,-26.1
1660,,IMO,PSA,SG,2,1,-26.0,1,22.9
1660,,IMO,PSA,SG,2,1,23.0,1,60.0
1660,,IMO,PSA,SG,2,1,60.1,0,0
1560,,IMO,PSA,SG,2,0,0,1,-26.1
1560,,IMO,PSA,SG,2,1,-26.0,1,22.9
1560,,IMO,PSA,SG,2,1,23.0,1,60.0
1560,,IMO,PSA,SG,2,1,60.1,0,0
208,a,IMO,PSA,SG,1,0,0,0,0
1020,b,IMO,PSA,SG,3,0,0,1,22.9
1020,b,IMO,PSA,SG,3,1,23.0,1,60.0
1020,b,IMO,PSA,SG,3,1,60.1,0,0
3315,,IMO,PSA,SG,2,0,0,1,-26.1
3315,,IMO,PSA,SG,2,1,-26.0,1,22.9
3315,,IMO,PSA,SG,2,1,23.0,1,60.0
3315,,IMO,PSA,SG,2,1,60.1,0,0
317,,IMO,PSA,SG,2,0,0,1,-26.1
317,,IMO,PSA,SG,2,1,-26.0,1,22.9
317,,IMO,PSA,SG,2,1,23.0,1,60.0
317,,IMO,PSA,SG,2,1,60.1,0,0
1588,c,IMO,PSA,SG,2,0,0,1,-26.1
1588,c,IMO,PSA,SG,2,1,-26.0,1,22.9
1588,c,IMO,PSA,SG,2,1,23.0,1,60.0
1588,c,IMO,PSA,SG,2,1,60.1,0,0
2751,,IMO,PSA,SG,3,0,0,1,22.9
2751,,IMO,PSA,SG,3,1,23.0,1,60.0
2751,,IMO,PSA,SG,3,1,60.1,0,0
1603,,IMO,PSA,SG,2,0,0,1,-26.1
1603,,IMO,PSA,SG,2,1,-26.0,1,22.9
1603,,IMO,PSA,SG,2,1,23.0,1,60.0
1603,,IMO,PSA,SG,2,1,60.1,0,0
1555,,IMO,PSA,SG,2,0,0,1,-26.1
1555,,IMO,PSA,SG,2,1,-26.0,1,22.9
1555,,IMO,PSA,SG,2,1,23.0,1,60.0
1555,,IMO,PSA,SG,2,1,60.1,0,0
1834,,IMO,PSA,SG,2,0,0,1,-26.1
1834,,IMO,PSA,SG,2,1,-26.0,1,22.9
1834,,IMO,PSA,SG,2,1,23.0,1,60.0
1834,,IMO,PSA,SG,2,1,60.1,0,0
3465,b,IMO,PSA,SG,2,0,0,1,-26.1
3465,b,IMO,PSA,SG,2,1,-26.0,1,22.9
3465,b,IMO,PSA,SG,2,1,23.0,1,60.0
3465,b,IMO,PSA,SG,2,1,60.1,0,0
1986,c,IMO,PSA,SG,3,1,23,1,60
1199,,IMO,PSA,SG,3,0,0,1,22.9
1199,,IMO,PSA,SG,3,1,23.0,1,60.0
1199,,IMO,PSA,SG,3,1,60.1,0,0
2724,,IMO,PSA,SG,3,0,0,1,22.9
2724,,IMO,PSA,SG,3,1,23.0,1,60.0
2724,,IMO,PSA,SG,3,1,60.1,0,0
3181,b,IMO,PSA,SG,3,0,0,1,22.9
3181,b,IMO,PSA,SG,3,1,23.0,1,60.0
3181,b,IMO,PSA,SG,3,1,60.1,0,0
3181,b,IMO,PSA,SG,3,1,23.0,1,60.0
3181,b,IMO,PSA,SG,3,1,60.1,0,0
1265,b,IMO,PSA,SG,1S,0,0,1,-26.1
1714,,IMO,PSA,SG,2,0,0,1,-26.1
1714,,IMO,PSA,SG,2,1,-26.0,1,22.9
1714,,IMO,PSA,SG,2,1,23.0,1,60.0
1714,,IMO,PSA,SG,2,1,60.1,0,0
144,,IMO,PSA,SG,1,0,0,0,0
1040,a,IMO,PSA,SG,2,0,0,1,-26.1
1040,a,IMO,PSA,SG,2,1,-26.0,1,22.9
1040,a,IMO,PSA,SG,2,1,23.0,1,60.0
1040,a,IMO,PSA,SG,2,1,60.1,0,0
1069,,IMO,PSA,SG,2,0,0,1,-26.1
1069,,IMO,PSA,SG,2,1,-26.0,1,22.9
1069,,IMO,PSA,SG,2,1,23.0,1,60.0
1069,,IMO,PSA,SG,2,1,60.1,0,0
1309,a,IMO,PSA,SG,2S,0,0,1,-26.1
1309,a,IMO,PSA,SG,2S,1,-26.0,1,22.9
1309,a,IMO,PSA,SG,2S,1,23.0,1,60.0
1309,a,IMO,PSA,SG,2S,1,60.1,0,0
2280,b,IMO,PSA,SG,3,0,0,1,22.9
2280,b,IMO,PSA,SG,3,1,23.0,1,60.0
2280,b,IMO,PSA,SG,3,1,60.1,0,0
1686,b,IMO,PSA,SG,2S,0,0,1,-26.1
1686,b,IMO,PSA,SG,2S,1,-26.0,1,22.9
1686,b,IMO,PSA,SG,2S,1,23.0,1,60.0
1686,b,IMO,PSA,SG,2S,1,60.1,0,0
2327,,IMO,PSA,SG,3,0,0,1,22.9
2327,,IMO,PSA,SG,3,1,23.0,1,60.0
2327,,IMO,PSA,SG,3,1,60.1,0,0
20,,IMO,PSA,SG,1,0,0,0,0
